Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19035_2013_CAINC1-3_annual,19035,"Cherokee, IA",CAINC1-3,Per capita personal income,49700,Dollars,12/31/2013,POINT (-95.633262 42.742737)
19035_2014_CAINC1-3_annual,19035,"Cherokee, IA",CAINC1-3,Per capita personal income,55347,Dollars,12/31/2014,POINT (-95.633262 42.742737)
19035_2015_CAINC1-3_annual,19035,"Cherokee, IA",CAINC1-3,Per capita personal income,58725,Dollars,12/31/2015,POINT (-95.633262 42.742737)
19035_2016_CAINC1-3_annual,19035,"Cherokee, IA",CAINC1-3,Per capita personal income,59459,Dollars,12/31/2016,POINT (-95.633262 42.742737)
19035_2017_CAINC1-3_annual,19035,"Cherokee, IA",CAINC1-3,Per capita personal income,57693,Dollars,12/31/2017,POINT (-95.633262 42.742737)
19037_1997_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,23161,Dollars,12/31/1997,POINT (-92.31721 43.059741)
19037_1998_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,23502,Dollars,12/31/1998,POINT (-92.31721 43.059741)
19037_1999_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,24446,Dollars,12/31/1999,POINT (-92.31721 43.059741)
19037_2000_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,24889,Dollars,12/31/2000,POINT (-92.31721 43.059741)
19037_2001_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,23920,Dollars,12/31/2001,POINT (-92.31721 43.059741)
19037_2002_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,24412,Dollars,12/31/2002,POINT (-92.31721 43.059741)
19037_2003_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,24734,Dollars,12/31/2003,POINT (-92.31721 43.059741)
19037_2004_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,27693,Dollars,12/31/2004,POINT (-92.31721 43.059741)
19037_2005_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,29107,Dollars,12/31/2005,POINT (-92.31721 43.059741)
19037_2006_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,30568,Dollars,12/31/2006,POINT (-92.31721 43.059741)
19037_2007_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,33558,Dollars,12/31/2007,POINT (-92.31721 43.059741)
19037_2008_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,35898,Dollars,12/31/2008,POINT (-92.31721 43.059741)
19037_2009_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,35047,Dollars,12/31/2009,POINT (-92.31721 43.059741)
19037_2010_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,38650,Dollars,12/31/2010,POINT (-92.31721 43.059741)
19037_2011_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,43991,Dollars,12/31/2011,POINT (-92.31721 43.059741)
19037_2012_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,45401,Dollars,12/31/2012,POINT (-92.31721 43.059741)
19037_2013_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,49248,Dollars,12/31/2013,POINT (-92.31721 43.059741)
19037_2014_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,52171,Dollars,12/31/2014,POINT (-92.31721 43.059741)
19037_2015_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,57655,Dollars,12/31/2015,POINT (-92.31721 43.059741)
19037_2016_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,56206,Dollars,12/31/2016,POINT (-92.31721 43.059741)
19037_2017_CAINC1-3_annual,19037,"Chickasaw, IA",CAINC1-3,Per capita personal income,53786,Dollars,12/31/2017,POINT (-92.31721 43.059741)
19039_1997_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,18108,Dollars,12/31/1997,POINT (-93.784096 41.029191)
19039_1998_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,18220,Dollars,12/31/1998,POINT (-93.784096 41.029191)
19039_1999_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,19586,Dollars,12/31/1999,POINT (-93.784096 41.029191)
19039_2000_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,21211,Dollars,12/31/2000,POINT (-93.784096 41.029191)
19039_2001_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,21418,Dollars,12/31/2001,POINT (-93.784096 41.029191)
19039_2002_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,21934,Dollars,12/31/2002,POINT (-93.784096 41.029191)
19039_2003_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,22912,Dollars,12/31/2003,POINT (-93.784096 41.029191)
19039_2004_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,24531,Dollars,12/31/2004,POINT (-93.784096 41.029191)
19039_2005_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,26185,Dollars,12/31/2005,POINT (-93.784096 41.029191)
19039_2006_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,27278,Dollars,12/31/2006,POINT (-93.784096 41.029191)
19039_2007_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,29083,Dollars,12/31/2007,POINT (-93.784096 41.029191)
19039_2008_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,31219,Dollars,12/31/2008,POINT (-93.784096 41.029191)
19039_2009_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,30165,Dollars,12/31/2009,POINT (-93.784096 41.029191)
19039_2010_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,31166,Dollars,12/31/2010,POINT (-93.784096 41.029191)
19039_2011_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,32758,Dollars,12/31/2011,POINT (-93.784096 41.029191)
19039_2012_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,33662,Dollars,12/31/2012,POINT (-93.784096 41.029191)
19039_2013_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,35150,Dollars,12/31/2013,POINT (-93.784096 41.029191)
19039_2014_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,36393,Dollars,12/31/2014,POINT (-93.784096 41.029191)
19039_2015_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,38222,Dollars,12/31/2015,POINT (-93.784096 41.029191)
19039_2016_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,37919,Dollars,12/31/2016,POINT (-93.784096 41.029191)
19039_2017_CAINC1-3_annual,19039,"Clarke, IA",CAINC1-3,Per capita personal income,41325,Dollars,12/31/2017,POINT (-93.784096 41.029191)
19041_1997_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,24235,Dollars,12/31/1997,POINT (-95.149875 43.081224)
19041_1998_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,24920,Dollars,12/31/1998,POINT (-95.149875 43.081224)
19041_1999_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,25308,Dollars,12/31/1999,POINT (-95.149875 43.081224)
19041_2000_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,27556,Dollars,12/31/2000,POINT (-95.149875 43.081224)
19041_2001_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,27663,Dollars,12/31/2001,POINT (-95.149875 43.081224)
19041_2002_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,27604,Dollars,12/31/2002,POINT (-95.149875 43.081224)
19041_2003_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,28931,Dollars,12/31/2003,POINT (-95.149875 43.081224)
19041_2004_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,31210,Dollars,12/31/2004,POINT (-95.149875 43.081224)
19041_2005_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,31584,Dollars,12/31/2005,POINT (-95.149875 43.081224)
19041_2006_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,32830,Dollars,12/31/2006,POINT (-95.149875 43.081224)
19041_2007_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,35911,Dollars,12/31/2007,POINT (-95.149875 43.081224)
19041_2008_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,39530,Dollars,12/31/2008,POINT (-95.149875 43.081224)
19041_2009_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,37062,Dollars,12/31/2009,POINT (-95.149875 43.081224)
19041_2010_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,39374,Dollars,12/31/2010,POINT (-95.149875 43.081224)
19041_2011_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,44053,Dollars,12/31/2011,POINT (-95.149875 43.081224)
19041_2012_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,46498,Dollars,12/31/2012,POINT (-95.149875 43.081224)
19041_2013_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,45953,Dollars,12/31/2013,POINT (-95.149875 43.081224)
19041_2014_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,47171,Dollars,12/31/2014,POINT (-95.149875 43.081224)
19041_2015_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,50138,Dollars,12/31/2015,POINT (-95.149875 43.081224)
19041_2016_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,45928,Dollars,12/31/2016,POINT (-95.149875 43.081224)
19041_2017_CAINC1-3_annual,19041,"Clay, IA",CAINC1-3,Per capita personal income,47733,Dollars,12/31/2017,POINT (-95.149875 43.081224)
19043_1997_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,22109,Dollars,12/31/1997,POINT (-91.323576 42.840985)
19043_1998_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,22695,Dollars,12/31/1998,POINT (-91.323576 42.840985)
19043_1999_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,22262,Dollars,12/31/1999,POINT (-91.323576 42.840985)
19043_2000_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,24206,Dollars,12/31/2000,POINT (-91.323576 42.840985)
19043_2001_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,25006,Dollars,12/31/2001,POINT (-91.323576 42.840985)
19043_2002_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,25373,Dollars,12/31/2002,POINT (-91.323576 42.840985)
19043_2003_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,25975,Dollars,12/31/2003,POINT (-91.323576 42.840985)
19043_2004_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,28058,Dollars,12/31/2004,POINT (-91.323576 42.840985)
19043_2005_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,28348,Dollars,12/31/2005,POINT (-91.323576 42.840985)
19043_2006_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,29207,Dollars,12/31/2006,POINT (-91.323576 42.840985)
19043_2007_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,31720,Dollars,12/31/2007,POINT (-91.323576 42.840985)
19043_2008_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,33909,Dollars,12/31/2008,POINT (-91.323576 42.840985)
19043_2009_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,32359,Dollars,12/31/2009,POINT (-91.323576 42.840985)
19043_2010_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,35202,Dollars,12/31/2010,POINT (-91.323576 42.840985)
19043_2011_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,40358,Dollars,12/31/2011,POINT (-91.323576 42.840985)
19043_2012_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,42145,Dollars,12/31/2012,POINT (-91.323576 42.840985)
19043_2013_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,42937,Dollars,12/31/2013,POINT (-91.323576 42.840985)
19043_2014_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,44107,Dollars,12/31/2014,POINT (-91.323576 42.840985)
19043_2015_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,46189,Dollars,12/31/2015,POINT (-91.323576 42.840985)
19043_2016_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,45320,Dollars,12/31/2016,POINT (-91.323576 42.840985)
19043_2017_CAINC1-3_annual,19043,"Clayton, IA",CAINC1-3,Per capita personal income,47824,Dollars,12/31/2017,POINT (-91.323576 42.840985)
19045_1997_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,22171,Dollars,12/31/1997,POINT (-90.534243 41.898073)
19045_1998_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,22915,Dollars,12/31/1998,POINT (-90.534243 41.898073)
19045_1999_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,23301,Dollars,12/31/1999,POINT (-90.534243 41.898073)
19045_2000_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,24608,Dollars,12/31/2000,POINT (-90.534243 41.898073)
19045_2001_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,25693,Dollars,12/31/2001,POINT (-90.534243 41.898073)
19045_2002_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,26591,Dollars,12/31/2002,POINT (-90.534243 41.898073)
19045_2003_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,26739,Dollars,12/31/2003,POINT (-90.534243 41.898073)
19045_2004_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,28258,Dollars,12/31/2004,POINT (-90.534243 41.898073)
19045_2005_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,28864,Dollars,12/31/2005,POINT (-90.534243 41.898073)
19045_2006_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,30550,Dollars,12/31/2006,POINT (-90.534243 41.898073)
19045_2007_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,32380,Dollars,12/31/2007,POINT (-90.534243 41.898073)
19045_2008_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,33841,Dollars,12/31/2008,POINT (-90.534243 41.898073)
19045_2009_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,33883,Dollars,12/31/2009,POINT (-90.534243 41.898073)
19045_2010_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,35109,Dollars,12/31/2010,POINT (-90.534243 41.898073)
19045_2011_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,37495,Dollars,12/31/2011,POINT (-90.534243 41.898073)
19045_2012_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,38594,Dollars,12/31/2012,POINT (-90.534243 41.898073)
19045_2013_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,39529,Dollars,12/31/2013,POINT (-90.534243 41.898073)
19045_2014_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,39659,Dollars,12/31/2014,POINT (-90.534243 41.898073)
19045_2015_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,40740,Dollars,12/31/2015,POINT (-90.534243 41.898073)
19045_2016_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,41469,Dollars,12/31/2016,POINT (-90.534243 41.898073)
19045_2017_CAINC1-3_annual,19045,"Clinton, IA",CAINC1-3,Per capita personal income,42167,Dollars,12/31/2017,POINT (-90.534243 41.898073)
19047_1997_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,21175,Dollars,12/31/1997,POINT (-95.38909 42.043119)
19047_1998_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,21037,Dollars,12/31/1998,POINT (-95.38909 42.043119)
19047_1999_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,20941,Dollars,12/31/1999,POINT (-95.38909 42.043119)
19047_2000_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,23231,Dollars,12/31/2000,POINT (-95.38909 42.043119)
19047_2001_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,23780,Dollars,12/31/2001,POINT (-95.38909 42.043119)
19047_2002_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,24210,Dollars,12/31/2002,POINT (-95.38909 42.043119)
19047_2003_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,24706,Dollars,12/31/2003,POINT (-95.38909 42.043119)
19047_2004_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,28270,Dollars,12/31/2004,POINT (-95.38909 42.043119)
19047_2005_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,29495,Dollars,12/31/2005,POINT (-95.38909 42.043119)
19047_2006_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,31174,Dollars,12/31/2006,POINT (-95.38909 42.043119)
19047_2007_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,36388,Dollars,12/31/2007,POINT (-95.38909 42.043119)
19047_2008_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,40645,Dollars,12/31/2008,POINT (-95.38909 42.043119)
19047_2009_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,34773,Dollars,12/31/2009,POINT (-95.38909 42.043119)
19047_2010_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,34947,Dollars,12/31/2010,POINT (-95.38909 42.043119)
19047_2011_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,40119,Dollars,12/31/2011,POINT (-95.38909 42.043119)
19047_2012_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,43733,Dollars,12/31/2012,POINT (-95.38909 42.043119)
19047_2013_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,44762,Dollars,12/31/2013,POINT (-95.38909 42.043119)
19047_2014_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,41336,Dollars,12/31/2014,POINT (-95.38909 42.043119)
19047_2015_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,39188,Dollars,12/31/2015,POINT (-95.38909 42.043119)
19047_2016_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,37953,Dollars,12/31/2016,POINT (-95.38909 42.043119)
19047_2017_CAINC1-3_annual,19047,"Crawford, IA",CAINC1-3,Per capita personal income,39469,Dollars,12/31/2017,POINT (-95.38909 42.043119)
19049_1997_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,27114,Dollars,12/31/1997,POINT (-94.040707 41.685321)
19049_1998_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,28211,Dollars,12/31/1998,POINT (-94.040707 41.685321)
19049_1999_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,29097,Dollars,12/31/1999,POINT (-94.040707 41.685321)
19049_2000_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,30505,Dollars,12/31/2000,POINT (-94.040707 41.685321)
19049_2001_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,30924,Dollars,12/31/2001,POINT (-94.040707 41.685321)
19049_2002_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,30956,Dollars,12/31/2002,POINT (-94.040707 41.685321)
19049_2003_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,31456,Dollars,12/31/2003,POINT (-94.040707 41.685321)
19049_2004_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,35072,Dollars,12/31/2004,POINT (-94.040707 41.685321)
19049_2005_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,36907,Dollars,12/31/2005,POINT (-94.040707 41.685321)
19049_2006_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,39492,Dollars,12/31/2006,POINT (-94.040707 41.685321)
19049_2007_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,44012,Dollars,12/31/2007,POINT (-94.040707 41.685321)
19049_2008_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,46288,Dollars,12/31/2008,POINT (-94.040707 41.685321)
19049_2009_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,47068,Dollars,12/31/2009,POINT (-94.040707 41.685321)
19049_2010_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,48989,Dollars,12/31/2010,POINT (-94.040707 41.685321)
19049_2011_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,51713,Dollars,12/31/2011,POINT (-94.040707 41.685321)
19049_2012_CAINC1-3_annual,19049,"Dallas, IA",CAINC1-3,Per capita personal income,53692,Dollars,12/31/2012,POINT (-94.040707 41.685321)
